gene,orthologs
Ahg496922,AT5G66780
Ahg496923,AT5G66770
Ahg496924,AT5G66760
Ahg496925,AT5G66750
Ahg496927,AT5G66730
Ahg496930,AT5G66710
Ahg496932,AT5G26310
Ahg496934,AT5G66675
Ahg496938,AT5G66650
Ahg496939,AT5G66640
Ahg496942,AT5G66610
Ahg496943,AT5G66600
Ahg496946,AT5G66590
Ahg496947,AT5G66580
Ahg496949,AT5G66560
Ahg496951,AT5G66540
Ahg496955,AT5G66510
Ahg496956,AT5G66500
Ahg496957,AT5G66490
Ahg496959,AT5G66470
Ahg496962,AT5G66440
Ahg496963,AT5G66420
Ahg496965,AT5G66410
Ahg496967,AT5G66400
Ahg496970,AT5G66370
Ahg496973,AT5G66320
Ahg496975,AT5G66310
Ahg496976,AT5G66300
Ahg496977,AT5G66290
Ahg496979,AT5G66270
Ahg496982,AT5G66250
Ahg496986,AT5G66230
Ahg496989,AT5G66210
Ahg496993,AT5G66190
Ahg496995,AT5G66180
Ahg496998,AT5G66170
Ahg497000,AT5G66160
Ahg497001,AT5G66150
Ahg497005,AT5G66110
Ahg497006,AT5G66100
Ahg497008,AT5G66080
Ahg497009,AT5G66070
Ahg497011,AT5G66060
Ahg497012,AT5G66055
Ahg497020,AT5G66020
Ahg497021,AT5G66000
Ahg497022,AT5G65990
Ahg497026,AT5G32620
Ahg497027,AT5G65970
Ahg497029,AT5G65950
Ahg497034,AT5G65930
Ahg497035,AT2G48130
Ahg497036,AT4G13480
Ahg497040,AT4G13450
Ahg497045,AT4G13370
Ahg497050,AT4G13345
Ahg497051,AT4G13340
Ahg497055,AT2G07505
Ahg497058,AT4G13270
Ahg497061,AT4G13263
Ahg497065,AT4G13250
Ahg497072,AT4G13215
Ahg497075,AT2G12420
Ahg497076,AT4G13200
Ahg497078,AT4G13180
Ahg497080,AT4G13160
Ahg497081,AT4G13150
Ahg497083,AT4G13110
Ahg497089,AT4G13075
Ahg497092,AT4G13030
Ahg497105,AT4G13010
Ahg497108,AT4G12970
Ahg497109,AT4G12960
Ahg497111,AT4G12900
Ahg497114,AT4G12870
Ahg497116,AT4G12850
Ahg497121,AT4G12790
Ahg497125,AT4G12770
Ahg497127,AT4G12760
Ahg497128,AT4G12750
Ahg497133,ATCG01060
Ahg497141,ATCG01250
Ahg497142,ATCG01270
Ahg497144,AT2G07110
Ahg497146,AT4G12650
Ahg497147,AT4G12680
Ahg497148,AT4G12690
Ahg497150,AT4G12710
Ahg497154,AT4G12730
Ahg497157,AT1G69930
Ahg497160,AT1G69910
Ahg497161,AT1G69900
Ahg497162,AT1G69880
Ahg497163,AT1G69870
Ahg497165,AT5G42200
Ahg497166,AT3G25140
Ahg497169,AT3G25180
Ahg497170,AT3G25182
Ahg497174,AT2G16832
Ahg497178,AT5G43730
Ahg497180,AT5G43720
Ahg497182,AT2G47860
Ahg497185,AT2G47940
Ahg497195,AT2G29130
Ahg497196,AT2G29150
Ahg497203,AT5G43070
Ahg497207,AT5G59130
Ahg497208,AT5G56980
Ahg497209,AT2G36240
Ahg497210,AT3G23020
Ahg497212,AT2G30120
Ahg497217,AT5G28667
Ahg497223,AT5G51510
Ahg497225,AT5G45070
Ahg497230,AT3G09280
Ahg497231,AT5G60060
Ahg497233,AT5G60080
Ahg497236,AT5G60120
Ahg497237,AT5G55760
Ahg497238,AT2G31930
Ahg497239,AT2G31940
Ahg497240,AT2G31945
Ahg497242,AT2G31957
Ahg497243,AT2G31980
Ahg497246,AT3G05710
Ahg497249,AT5G50800
Ahg497252,AT2G38330
Ahg497253,AT5G43290
Ahg497255,AT2G39210
Ahg497258,AT2G32100
Ahg497263,AT1G71890
Ahg497264,AT1G71900
Ahg497265,AT2G40200
Ahg497266,AT2G40190
Ahg497269,AT5G65620
Ahg497270,AT5G65630
Ahg497273,AT2G32980
Ahg497275,AT2G32360
Ahg497279,AT3G20520
Ahg497281,AT2G30400
Ahg497282,AT2G30410
Ahg497283,AT5G58930
Ahg497286,AT1G77610
Ahg497288,AT3G18010
Ahg497291,AT2G29020
Ahg497292,AT1G71400
Ahg497293,AT3G06910
Ahg497294,AT5G57210
Ahg497295,AT2G31160
Ahg497296,AT1G13110
Ahg497297,AT3G22810
Ahg497299,AT5G49120
Ahg497300,AT2G27180
Ahg497301,AT1G70840
Ahg497302,AT1G70850
Ahg497304,AT5G43350
Ahg497309,AT2G46870
Ahg497310,AT1G55460
Ahg497312,AT5G45420
Ahg497314,AT5G56220
Ahg497317,AT5G52510
Ahg497318,AT3G62400
Ahg497319,AT3G62390
Ahg497320,AT3G20460
Ahg497321,AT3G20450
Ahg497322,AT3G11650
Ahg497327,AT5G53050
Ahg497328,AT2G28650
Ahg497329,AT3G15400
Ahg497332,AT3G15395
Ahg497335,AT3G15390
Ahg497339,AT5G65050
Ahg497341,AT5G55890
Ahg497343,AT1G70980
Ahg497362,AT1G78690
Ahg497363,AT1G21970
Ahg497366,AT3G07360
Ahg497369,AT2G34610
Ahg497370,AT2G34620
Ahg497372,AT5G52290
Ahg497373,AT5G58850
Ahg497374,AT5G58860
Ahg497377,AT5G58800
Ahg497379,AT5G53710
Ahg497382,AT2G30910
Ahg497387,AT3G14040
Ahg497388,AT3G03341
Ahg497390,AT3G24068
Ahg497391,AT2G40080
Ahg497392,AT2G47270
Ahg497396,AT5G38580
Ahg497397,AT4G31560
Ahg497398,AT2G27690
Ahg497400,AT2G33070
Ahg497402,AT2G33060
Ahg497403,AT5G43460
Ahg497404,AT3G28500
Ahg497405,AT2G46290
Ahg497408,AT2G44770
Ahg497409,AT5G61550
Ahg497410,AT2G45900
Ahg497411,AT2G45890
Ahg497414,AT3G07180
Ahg497416,AT5G63530
Ahg497417,AT5G43650
Ahg497418,AT5G43640
Ahg497421,AT3G24310
Ahg497422,AT2G43110
Ahg497423,AT1G76980
Ahg497425,AT2G42400
Ahg497427,AT2G31082
Ahg497428,AT5G56430
Ahg497429,AT3G18570
Ahg497430,AT5G65166
Ahg497432,AT2G35310
Ahg497434,AT2G39470
Ahg497437,AT2G39450
Ahg497439,AT3G11040
Ahg497440,AT3G23230
Ahg497449,AT5G42567
Ahg497454,AT5G42567
Ahg497456,AT5G42230
Ahg497460,AT3G10370
Ahg497461,AT5G56410
Ahg497462,AT3G06778
Ahg497463,AT3G23840
Ahg497464,AT3G10730
Ahg497466,AT3G05950
Ahg497468,AT2G29410
Ahg497470,AT2G33180
Ahg497471,AT5G42565
Ahg497486,AT2G12505
Ahg497488,AT2G39990
Ahg497492,AT3G25200
Ahg497493,AT5G50450
Ahg497494,AT4G08025
Ahg497495,AT4G08025
Ahg497499,AT4G08025
Ahg497503,AT5G61650
Ahg497506,AT5G50330
Ahg497509,AT5G61250
Ahg497511,AT5G65310
Ahg497512,AT5G57520
Ahg497514,AT5G38350
Ahg497516,AT5G63870
Ahg497521,AT2G43210
Ahg497523,AT2G42870
Ahg497524,AT2G35260
Ahg497526,AT2G34700
Ahg497527,AT4G33710
Ahg497529,AT2G31560
Ahg497532,AT5G59970
Ahg497533,AT2G44120
Ahg497537,AT3G16050
Ahg497538,AT2G38240
Ahg497543,AT5G63240
Ahg497545,AT2G14830
Ahg497547,AT1G79510
Ahg497550,AT2G39490
Ahg497552,AT5G49550
Ahg497554,AT2G36000
Ahg497572,AT5G58730
Ahg887296,AT2G42390
Ahg887298,AT2G42410
Ahg887299,AT3G51171
Ahg887303,AT1G78960
Ahg887306,AT5G51960
Ahg887307,AT5G43175
Ahg887308,AT3G13950
Ahg887311,AT3G16030
Ahg887315,AT2G34260
Ahg887317,AT3G53690
Ahg887320,AT5G57200
Ahg887324,AT3G10740
Ahg887336,AT1G71910
Ahg887343,AT2G39200
Ahg887345,AT2G47850
Ahg887356,AT4G01330
Ahg887357,AT3G25100
Ahg887362,AT5G43750
Ahg887366,AT2G42480
Ahg887372,AT5G55120
Ahg887377,AT1G25220
Ahg887378,AT5G62650
Ahg887379,AT5G62640
Ahg887385,AT2G28990
Ahg887387,AT2G28990
Ahg887388,AT5G44495
Ahg887389,AT5G44495
Ahg887390,AT1G80760
Ahg887393,AT5G43470
Ahg887400,AT1G51370
Ahg887401,AT5G53635
Ahg887404,AT5G60840
Ahg887411,AT5G61540
Ahg887412,AT5G50090
Ahg887414,AT2G22145
Ahg887421,AT2G46750
Ahg887422,AT2G46760
Ahg887424,AT3G22345
Ahg887426,AT5G63880
Ahg887428,AT2G37040
Ahg887430,AT3G05790
Ahg887434,AT5G55570
Ahg887441,AT3G17820
Ahg887442,AT3G29580
Ahg887443,AT4G16340
Ahg887449,AT2G07688
Ahg887452,AT2G38370
Ahg887453,AT2G38340
Ahg887461,AT2G39010
Ahg887462,AT1G70770
Ahg887463,AT2G39020
Ahg887464,AT2G39090
Ahg887478,AT3G06420
Ahg887481,AT5G42810
Ahg887485,AT1G78290
Ahg887492,AT5G50740
Ahg887494,AT5G45090
Ahg887495,AT5G45080
Ahg887503,AT5G44565
Ahg887505,AT5G44560
Ahg887514,AT2G29045
Ahg887522,AT2G39980
Ahg887523,AT3G21060
Ahg887529,AT1G63040
Ahg887530,AT5G51080
Ahg887536,AT4G05475
Ahg887541,AT5G51690
Ahg887546,AT2G34720
Ahg887549,AT5G08480
Ahg887550,AT5G08490
Ahg887552,AT5G64740
Ahg887553,AT5G43600
Ahg887559,AT3G27430
Ahg887561,AT2G44220
Ahg887570,AT3G20997
Ahg887571,AT2G09187
Ahg887573,AT5G45600
Ahg887585,AT5G50360
Ahg887587,AT5G50350
Ahg887597,AT5G61070
Ahg887599,AT5G56930
Ahg887601,AT5G56950
Ahg887602,AT5G56960
Ahg887608,AT5G65260
Ahg887610,AT2G36250
Ahg887613,AT5G65260
Ahg887617,AT4G16230
Ahg887625,AT4G25090
Ahg887637,AT5G20390
Ahg887641,AT5G11250
Ahg887642,AT5G11250
Ahg887643,AT5G11250
Ahg887645,AT5G11250
Ahg887648,AT1G26680
Ahg887655,AT5G35917
Ahg887665,AT1G43910
Ahg887666,AT3G09430
Ahg887668,AT3G23955
Ahg887669,AT2G39880
Ahg887678,AT3G07250
Ahg887692,AT4G21530
Ahg887694,AT1G50340
Ahg887697,AT5G48620
Ahg887699,AT5G56960
Ahg887710,AT5G52300
Ahg887716,AT3G52800
Ahg887717,AT2G29730
Ahg887721,AT5G64210
Ahg887724,AT5G66040
Ahg887737,AT3G04250
Ahg887739,AT5G38360
Ahg887745,AT5G45210
Ahg887748,AT2G29010
Ahg887750,AT4G02740
Ahg887754,AT2G45880
Ahg887755,AT2G40995
Ahg887756,AT2G35250
Ahg887758,AT3G15000
Ahg887761,AT2G39260
Ahg887765,AT1G77740
Ahg887772,AT1G68300
Ahg887774,AT2G41440
Ahg887777,AT2G29260
Ahg887783,AT2G31960
Ahg887791,AT5G02100
Ahg887793,AT2G33000
Ahg887794,AT2G32990
Ahg887801,AT3G25180
Ahg887802,AT1G71110
Ahg887803,AT2G32370
Ahg887806,AT2G32340
Ahg887808,AT2G32310
Ahg887810,AT3G20510
Ahg887811,AT3G20555
Ahg887823,AT3G23530
Ahg887824,AT3G23490
Ahg887827,AT2G39060
Ahg887835,AT3G15380
Ahg887837,AT5G55550
Ahg887838,AT2G26000
Ahg887840,AT5G65870
Ahg887841,AT1G70900
Ahg887843,AT3G05790
Ahg887847,AT3G22090
Ahg887862,AT1G48920
Ahg887864,AT5G44190
Ahg887870,AT5G59120
Ahg887873,AT5G59150
Ahg887874,AT5G59160
Ahg887876,AT5G59220
Ahg887877,AT5G43470
Ahg887883,AT2G29110
Ahg887884,AT2G29120
Ahg887888,AT5G48820
Ahg887889,AT5G48810
Ahg887896,AT3G16810
Ahg887901,AT2G44740
Ahg887906,AT3G28940
Ahg887912,AT3G03340
Ahg887916,AT2G31170
Ahg887930,AT2G28580
Ahg887931,AT2G30890
Ahg887940,AT1G06620
Ahg887942,AT3G05440
Ahg887947,AT5G60840
Ahg887948,AT5G60840
Ahg887953,AT2G40085
Ahg887958,AT3G47960
Ahg887959,AT3G11050
Ahg887970,AT3G10770
Ahg887971,AT5G07380
Ahg887974,AT5G64813
Ahg887975,AT5G43285
Ahg887977,AT5G59960
Ahg887980,AT5G38350
Ahg887985,AT3G22530
Ahg887987,AT1G36922
Ahg888000,AT3G24120
Ahg888006,AT5G51590
Ahg888008,AT5G51580
Ahg888011,AT2G30420
Ahg888029,AT4G38230
Ahg888054,AT1G19740
Ahg888078,AT4G38760
Ahg888084,AT2G10450
Ahg888090,AT4G38900
Ahg888092,AT1G21065
Ahg888113,AT4G39120
Ahg888142,AT2G21790
Ahg888144,AT4G39370
Ahg888149,AT4G39420
Ahg888153,AT4G39460
Ahg888185,AT4G39650
Ahg888192,AT4G39700
Ahg888198,AT4G39770
Ahg888200,AT4G39790
Ahg888201,AT4G39795
Ahg888203,AT4G39810
Ahg888226,AT4G40000
Ahg888235,AT4G40070
Ahg888247,AT4G38070
Ahg888283,AT4G37740
Ahg888284,AT4G37730
Ahg888289,AT2G44270
Ahg888307,AT4G37480
Ahg888319,AT4G39460
Ahg888342,AT4G36940
Ahg888382,AT4G36820
Ahg888385,AT4G36790
Ahg888403,AT4G36610
Ahg888409,AT4G36540
Ahg888414,AT2G21790
Ahg888419,AT4G36440
Ahg888428,AT4G36290
Ahg888440,AT4G36150
Ahg888441,AT4G36140
Ahg888459,AT4G35985
Ahg888463,AT4G35930
Ahg888467,AT4G35900
Ahg888473,AT4G35850
Ahg888480,AT4G35820
Ahg888512,AT4G35570
Ahg888523,AT4G35470
Ahg888526,AT4G35440
Ahg888528,AT4G35410
Ahg888530,AT2G02870
Ahg888531,AT4G39180
Ahg888540,AT5G66510
Ahg888546,AT4G35240
Ahg888563,AT4G35060
Ahg888595,AT4G34720
Ahg888608,AT4G34580
Ahg888609,AT4G34570
Ahg888624,AT4G34440
Ahg888666,AT4G34131
Ahg888668,AT4G34110
Ahg888697,AT4G33870
Ahg888706,AT4G33790
Ahg888715,AT4G19140
Ahg888739,AT4G33520
Ahg888757,AT4G33360
Ahg888758,AT4G33355
Ahg888763,AT4G33280
Ahg888769,AT4G33220
Ahg888770,AT4G33210
Ahg888778,AT4G33140
Ahg888791,AT4G31880
Ahg888801,AT4G32990
Ahg888825,AT4G32785
Ahg888832,AT4G32714
Ahg888834,AT4G32700
Ahg888852,AT3G26470
Ahg888853,AT5G42660
Ahg888855,AT4G32680
Ahg888858,AT4G32510
Ahg888860,AT4G32490
Ahg888871,AT4G32380
Ahg888872,AT4G32375
Ahg888873,AT4G32370
Ahg888904,AT4G32100
Ahg888917,AT4G31980
Ahg888921,AT4G31920
Ahg888924,AT4G27540
Ahg888927,AT4G31877
Ahg888940,AT4G31790
Ahg888976,AT4G31430
Ahg888992,AT4G31270
Ahg888994,AT4G31240
Ahg889026,AT4G30920
Ahg889064,AT4G30520
Ahg889075,AT4G30420
Ahg889083,AT4G30340
Ahg889101,AT5G07280
Ahg889105,AT4G30170
Ahg889110,AT4G30120
Ahg889111,AT4G30110
Ahg889115,AT4G30074
Ahg889117,AT4G30064
Ahg889125,AT4G29990
Ahg889132,AT4G29910
Ahg889135,AT4G29890
Ahg889149,AT4G29760
Ahg889155,AT4G29740
Ahg889167,AT1G34290
Ahg889195,AT4G29390
Ahg889207,AT4G29270
Ahg889208,AT4G29270
Ahg889231,AT4G29033
Ahg889261,AT4G28710
Ahg889268,AT4G28670
Ahg889287,AT4G28500
Ahg889289,AT4G28485
Ahg889298,AT4G28397
Ahg889350,AT4G27920
Ahg889354,AT4G27880
Ahg889357,AT4G27850
Ahg889395,AT4G27550
Ahg889417,AT4G27360
Ahg889422,AT4G27320
Ahg889426,AT4G27290
Ahg889429,AT4G27250
Ahg889430,AT4G27240
Ahg889435,AT4G27140
Ahg889514,AT4G26420
Ahg889519,AT4G26330
Ahg889524,AT4G26280
Ahg889546,AT4G26055
Ahg889547,AT4G26050
Ahg889548,AT4G26030
Ahg889567,AT4G25860
Ahg889572,AT4G25830
Ahg889612,AT4G25433
Ahg889613,AT4G25430
Ahg889656,AT4G25020
Ahg889682,AT4G24790
Ahg889689,AT4G24730
Ahg889699,AT5G22630
Ahg889700,AT4G24580
Ahg889705,AT4G24530
Ahg889734,AT4G24260
Ahg889756,AT4G24060
Ahg889762,AT4G24010
Ahg889766,AT4G23980
Ahg889767,AT4G23960
Ahg889815,AT4G23510
Ahg889830,AT4G23380
Ahg889834,AT4G11420
Ahg889838,AT4G23230
Ahg889839,AT4G23220
Ahg889840,AT3G32960
Ahg889841,AT4G23240
Ahg889845,AT4G23240
Ahg889847,AT4G23190
Ahg889849,AT4G23130
Ahg889850,AT4G23150
Ahg889852,AT4G23160
Ahg889863,AT4G23050
Ahg889865,AT4G23030
Ahg889875,AT4G22940
Ahg889885,AT4G28030
Ahg889891,AT4G17960
Ahg889909,AT4G22666
Ahg889930,AT4G28850
Ahg889950,AT4G22235
Ahg889961,AT4G22170
Ahg889972,AT4G22020
Ahg889976,AT4G21980
Ahg889979,AT3G25510
Ahg889984,AT4G21900
Ahg889986,AT4G39280
Ahg890006,AT4G04910
Ahg890053,AT4G21370
Ahg890071,AT4G21200
Ahg890075,AT4G21170
Ahg890088,AT4G21060
Ahg890092,AT4G21010
Ahg890100,AT4G20920
Ahg890114,AT4G20780
Ahg890115,AT4G20770
Ahg890118,AT4G20460
Ahg890123,AT4G20430
Ahg890125,AT4G20410
Ahg890129,AT4G20370
Ahg890140,AT4G20280
Ahg890146,AT4G20150
Ahg890182,AT4G19900
Ahg890188,AT1G20950
Ahg890189,AT4G19890
Ahg890208,AT4G19660
Ahg890214,AT4G19610
Ahg890225,AT4G19510
Ahg890226,AT4G19500
Ahg890243,AT4G19350
Ahg890262,AT4G19090
Ahg890279,AT4G18990
Ahg890287,AT4G18920
Ahg890292,AT4G18850
Ahg890302,AT4G18870
Ahg890303,AT4G18860
Ahg890334,AT4G18530
Ahg890379,AT4G18197
Ahg890380,AT4G18195
Ahg890381,AT4G18190
Ahg890387,AT4G18150
Ahg890395,AT4G18070
Ahg890400,AT4G16295
Ahg890409,AT4G17980
Ahg890445,AT4G17680
Ahg890447,AT4G17660
Ahg890457,AT4G17565
Ahg890460,AT4G17550
Ahg890470,AT2G21060
Ahg890477,AT4G17430
Ahg890488,AT4G17350
Ahg890493,AT4G17280
Ahg890515,AT4G17080
Ahg890516,AT4G17070
Ahg890529,AT4G16950
Ahg890555,AT4G16700
Ahg890556,AT4G16695
Ahg890558,AT4G16680
Ahg890570,AT4G16570
Ahg890575,AT4G16570
Ahg890578,AT4G16550
Ahg890580,AT4G16530
Ahg890595,AT4G16490
Ahg890597,AT4G16470
Ahg890603,AT4G16440
Ahg890633,AT4G16210
Ahg890636,AT4G16180
Ahg890648,AT4G16140
Ahg890654,AT5G35450
Ahg890655,AT3G16830
Ahg890667,AT4G15980
Ahg890682,AT3G16630
Ahg890684,AT4G15870
Ahg890688,AT4G15840
Ahg890692,AT4G15802
Ahg890694,AT4G15790
Ahg890697,AT5G44750
Ahg890707,AT4G15735
Ahg890708,AT4G15733
Ahg890715,AT4G18870
Ahg890727,AT4G33110
Ahg890749,AT4G15450
Ahg890756,AT4G38780
Ahg890769,AT4G15290
Ahg890779,AT4G15230
Ahg890784,AT4G15200
Ahg890791,AT4G15140
Ahg890798,AT3G61610
Ahg890803,AT1G10190
Ahg890804,AT2G24690
Ahg890805,AT1G10190
Ahg890806,AT4G15040
Ahg890808,AT4G15030
Ahg890810,AT4G15020
Ahg890815,AT4G14965
Ahg890818,AT4G14950
Ahg890836,AT4G14815
Ahg890839,AT4G14790
Ahg890856,AT4G14720
Ahg890875,AT4G14630
Ahg890876,AT4G14622
Ahg890911,AT2G30810
Ahg890921,AT4G14315
Ahg890923,AT4G14305
Ahg890926,AT4G14290
Ahg890933,AT4G14250
Ahg890936,AT4G14226
Ahg890951,AT4G14120
Ahg890953,AT4G14103
Ahg890976,AT4G13955
Ahg890982,AT5G28285
Ahg890983,AT4G35730
Ahg890991,AT4G13750
Ahg890992,AT4G13750
Ahg891001,AT4G13670
Ahg891002,AT4G13660
Ahg891006,AT4G13640
Ahg891021,AT1G32750
Ahg891028,AT1G44810
Ahg891031,AT4G04408
Ahg891032,AT4G13570
Ahg891033,AT4G07526
Ahg891034,AT4G13570
Ahg891035,AT4G13495
Ahg891036,AT4G13570
Ahg891038,AT3G43870
Ahg891043,AT5G10320
Ahg891045,AT4G04408
Ahg891049,AT5G37590
Ahg891052,AT4G13570
Ahg891062,AT4G14910
Ahg891063,AT4G14920
Ahg891066,AT3G12650
Ahg891068,AT4G13480
Ahg891070,AT4G14910
Ahg891073,AT3G43870
Ahg891079,AT5G32460
Ahg891089,AT5G33350
Ahg891090,AT5G33340
Ahg891097,AT5G41690
Ahg891115,AT2G26320
Ahg891116,AT1G54770
Ahg891118,AT5G35160
Ahg891121,AT3G10770
Ahg891152,AT2G05710
Ahg891161,AT5G35660
Ahg891186,AT5G35770
Ahg891201,AT5G43745
Ahg891202,AT3G15750
Ahg891234,AT5G36210
Ahg891235,AT5G36220
Ahg891237,AT5G36240
Ahg891239,AT5G36260
Ahg891248,AT3G42550
Ahg891256,AT5G51690
Ahg891275,AT5G36910
Ahg891277,AT5G36920
Ahg891284,AT5G36960
Ahg891285,AT1G43723
Ahg891288,AT5G15980
Ahg891298,AT3G25510
Ahg891303,AT1G52500
Ahg891304,AT5G37140
Ahg891313,AT3G28230
Ahg891319,AT2G25010
Ahg891321,AT2G32235
Ahg891335,AT5G41690
Ahg891336,AT4G20380
Ahg891351,AT5G37480
Ahg891364,AT4G24230
Ahg891369,AT5G37650
Ahg891370,AT3G53690
Ahg891371,AT5G43730
Ahg891372,AT3G32030
Ahg891375,AT4G03580
Ahg891384,AT5G37730
Ahg891390,AT2G32980
Ahg891407,AT5G37820
Ahg891409,AT5G37830
Ahg891414,AT1G59780
Ahg891424,AT4G02930
Ahg891428,AT1G07770
Ahg891439,AT2G44120
Ahg891461,AT5G41960
Ahg891467,AT5G41900
Ahg891469,AT5G41880
Ahg891473,AT5G41630
Ahg891475,AT5G41840
Ahg891476,AT5G41830
Ahg891481,AT5G41790
Ahg891488,AT5G41750
Ahg891500,AT5G41630
Ahg891504,AT5G41590
Ahg891508,AT5G41550
Ahg891509,AT3G51800
Ahg891510,AT5G41550
Ahg891511,AT5G41540
Ahg891512,AT5G41530
Ahg891524,AT5G41370
Ahg891525,AT2G41740
Ahg891555,AT5G41090
Ahg891563,AT5G41010
Ahg891572,AT5G40910
Ahg891573,AT5G40910
Ahg891584,AT3G10845
Ahg891588,AT1G21065
Ahg891601,AT5G40750
Ahg891613,AT5G40645
Ahg891656,AT5G40380
Ahg891703,AT2G07110
Ahg891709,AT5G25580
Ahg891726,AT5G39910
Ahg891728,AT5G39890
Ahg891733,AT5G39370
Ahg891742,AT5G06160
Ahg891744,AT1G07950
Ahg891747,AT5G39820
Ahg891750,AT5G39790
Ahg891755,AT5G41200
Ahg891767,AT5G39630
Ahg891768,AT5G39620
Ahg891774,AT5G39570
Ahg891786,AT5G39430
Ahg891791,AT5G39370
Ahg891799,AT1G54680
Ahg891804,AT5G39370
Ahg891825,AT5G39200
Ahg891827,AT5G39110
Ahg891828,AT5G39110
Ahg891829,AT5G39110
Ahg891830,AT5G39110
Ahg891831,AT5G39110
Ahg891837,AT5G39080
Ahg891841,AT5G39020
Ahg891847,AT5G38940
Ahg891850,AT5G38940
Ahg891851,AT5G38910
Ahg891858,AT5G38850
Ahg891874,AT4G13010
Ahg891912,AT5G38400
Ahg891920,AT5G38380
Ahg891923,AT5G38360
Ahg891927,AT5G38350
Ahg891928,AT5G38344
Ahg891930,AT5G38350
Ahg891933,AT5G38350
Ahg891936,AT5G38350
Ahg891941,AT5G38290
Ahg891943,ATMG00520
Ahg891944,AT5G38280
Ahg891952,AT5G39110
Ahg891959,AT5G16590
Ahg891972,AT1G48920
Ahg891979,AT5G38060
Ahg891996,AT2G43470
Ahg892007,AT5G02000
Ahg892011,AT5G01960
Ahg892013,AT5G01940
Ahg892017,AT5G01900
Ahg892021,AT5G01870
Ahg892040,AT5G01690
Ahg892041,AT5G01680
Ahg892043,AT5G01660
Ahg892051,AT5G01580
Ahg892054,AT5G01550
Ahg892077,AT5G01350
Ahg892083,AT5G01300
Ahg892092,AT5G01220
Ahg892095,AT5G01190
Ahg892101,AT5G01120
Ahg892126,AT5G02140
Ahg892135,AT1G52618
Ahg892159,AT5G02490
Ahg892166,AT5G02560
Ahg892173,AT5G02630
Ahg892184,AT3G28410
Ahg892198,AT5G02930
Ahg892214,AT1G79640
Ahg892227,AT5G03480
Ahg892230,AT5G03270
Ahg892253,AT5G03480
Ahg892255,AT5G03480
Ahg892256,AT5G03495
Ahg892257,AT4G31180
Ahg892258,AT5G03480
Ahg892260,AT5G03220
Ahg892263,AT5G03530
Ahg892266,AT5G03550
Ahg892269,AT5G03560
Ahg892272,AT5G03590
Ahg892273,AT5G04070
Ahg892274,AT5G03600
Ahg892283,AT5G03690
Ahg892301,AT5G03860
Ahg892302,AT5G50420
Ahg892333,AT5G04150
Ahg892358,AT5G01150
Ahg892382,AT5G04700
Ahg892385,AT5G06970
Ahg892386,AT5G04700
Ahg892406,AT5G04895
Ahg892416,AT5G04980
Ahg892421,AT4G37900
Ahg892422,AT5G05420
Ahg892424,AT5G03740
Ahg892425,AT5G05420
Ahg892430,AT5G05660
Ahg892438,AT5G05150
Ahg892441,AT5G05180
Ahg892457,AT5G05330
Ahg892466,AT5G05430
Ahg892490,AT5G05640
Ahg892520,AT5G05965
Ahg892531,AT5G06080
Ahg892543,AT5G06200
Ahg892570,AT5G06430
Ahg892601,AT5G06740
Ahg892608,AT5G06810
Ahg892614,AT5G06430
Ahg892616,AT5G06900
Ahg892618,AT5G06905
Ahg892659,AT5G07290
Ahg892670,AT5G07380
Ahg892672,AT5G07400
Ahg892681,AT5G07490
Ahg892702,AT5G07700
Ahg892706,AT5G07740
Ahg892707,AT5G07770
Ahg892731,AT5G08030
Ahg892739,AT5G08110
Ahg892751,AT5G08240
Ahg892752,AT5G08250
Ahg892758,AT5G08310
Ahg892759,AT5G08315
Ahg892780,AT5G08480
Ahg892784,AT5G08500
Ahg892791,AT5G08460
Ahg892794,AT5G08490
Ahg892827,AT5G08020
Ahg892834,AT5G09250
Ahg892851,AT5G09430
Ahg892856,AT5G09470
Ahg892858,AT5G09490
Ahg892883,AT5G09780
Ahg892891,AT5G09850
Ahg892895,AT5G09880
Ahg892908,AT5G09978
Ahg892936,AT5G10250
Ahg892951,AT5G10420
Ahg892980,AT2G01800
Ahg892981,AT1G68300
Ahg893001,AT5G10870
Ahg893002,AT5G10890
Ahg893003,AT5G10900
Ahg893008,AT5G10946
Ahg893015,AT5G08695
Ahg893017,AT5G11030
Ahg893023,AT1G23780
Ahg893032,AT5G11190
Ahg893036,AT5G11210
Ahg893040,AT5G11250
Ahg893044,AT5G11290
Ahg893068,AT5G11530
Ahg893107,AT5G11870
Ahg893121,AT5G11990
Ahg893150,AT5G12250
Ahg893151,AT5G12260
Ahg893172,AT5G12440
Ahg893175,AT5G12460
Ahg893176,AT5G12440
Ahg893177,AT5G13520
Ahg893178,AT5G12440
Ahg893182,AT5G12840
Ahg893202,AT1G48920
Ahg893233,AT5G13290
Ahg893247,AT5G13470
Ahg893283,AT5G13825
Ahg893317,AT5G14130
Ahg893333,AT5G14280
Ahg893345,AT5G14400
Ahg893355,AT5G14490
Ahg893360,AT5G14540
Ahg893370,AT5G14660
Ahg893382,AT1G59970
Ahg893387,AT5G14800
Ahg893389,AT5G14850
Ahg893401,AT5G14960
Ahg893404,AT5G14990
Ahg893405,AT5G14995
Ahg893406,AT2G18770
Ahg893411,AT5G15040
Ahg893435,AT5G15250
Ahg893447,AT5G15380
Ahg893466,AT5G15560
