gene,orthologs
Bra001928,AT3G24130
Bra022643,AT5G53290
Bra025472,AT3G20080
Bra007055,AT3G54210
Bra008229,AT1G75910
Bra000043,AT2G38185
Bra027782,AT1G63840
Bra032892,AT1G07360
Bra023718,AT5G19280
Bra023531,AT4G11590
Bra020122,AT3G42880
Bra037883,AT4G08960
Bra015439,AT2G31440
Bra019316,AT4G23250
Bra038080,AT4G15550
Bra008636,AT5G16200
Bra030388,AT1G52360
Bra023164,AT1G31175
Bra018298,AT2G30680
Bra039525,AT5G44700
Bra020643,AT1G06900
Bra004624,AT2G41490
Bra024845,AT2G01890
Bra040584,AT1G79480
Bra031553,AT1G07110
Bra012522,AT4G20020
Bra019871,AT1G61340
Bra029411,AT5G24520
Bra001697,AT3G18050
Bra002205,AT5G19050
Bra024806,AT2G02790
Bra026452,AT4G26270
Bra035424,AT1G58390
Bra009836,AT5G25370
Bra013710,AT4G23570
Bra016575,AT1G17950
Bra029249,AT5G62670
Bra013013,AT5G23060
Bra024146,AT4G29370
Bra039615,AT2G18350
Bra001988,AT3G44840
Bra013874,AT4G25220
Bra001587,AT3G15190
Bra020895,AT4G21540
Bra023678,AT5G18480
Bra028369,AT3G24310
Bra032358,AT1G30090
Bra007438,AT3G59260
Bra004923,AT2G45510
Bra006752,AT5G58580
Bra000307,AT2G43500
Bra005174,AT5G02230
Bra023417,AT5G13500
Bra009837,AT5G25390
Bra031035,AT1G18570
Bra014449,AT3G61200
Bra029593,AT1G67890
Bra022057,AT2G32940
Bra018708,AT1G48110
Bra038493,AT4G16640
Bra033416,AT4G03490
Bra006773,AT5G58320
Bra006901,AT3G52130
Bra001602,AT3G15650
Bra027766,AT1G62170
Bra013748,AT4G23980
Bra017228,AT3G13680
Bra001221,AT3G06860
Bra038713,AT2G21655
Bra006605,AT5G22030
Bra018819,AT1G49975
Bra005789,AT5G04040
Bra023306,AT3G27890
Bra006709,AT5G59550
Bra040150,AT3G04090
Bra015000,AT3G24230
Bra006285,AT5G15150
Bra006364,AT5G16660
Bra016108,AT1G71860
Bra023942,AT3G20570
Bra041158,AT3G17410
Bra004049,AT1G68160
Bra014372,AT1G54010
Bra023478,AT3G01540
Bra015047,AT5G42020
Bra032912,AT1G28490
Bra002801,AT5G56630
Bra008512,AT1G64880
Bra019219,AT4G24560
Bra010469,AT4G25300
Bra024351,AT5G65070
Bra000772,AT4G12410
Bra011888,AT4G38880
Bra032373,AT5G21150
Bra027707,AT1G58030
Bra035863,AT5G63085
Bra014326,AT2G01320
Bra017030,AT2G40116
Bra000640,AT3G20370
Bra019595,AT3G49430
Bra011366,AT3G44340
Bra037757,AT5G63890
Bra008941,AT5G11730
Bra010836,AT1G29320
Bra035882,AT5G62770
Bra003726,AT1G74090
Bra027641,AT1G63440
Bra030404,AT1G52030
Bra020560,AT5G39130
Bra036217,AT3G29200
Bra029168,AT5G51545
Bra025724,AT1G74960
Bra008532,AT5G23010
Bra017086,AT2G39200
Bra015873,AT3G57260
Bra021396,AT2G47400
Bra025932,AT1G61480
Bra000638,AT4G08150
Bra010642,AT4G40060
Bra004093,AT1G67330
Bra020730,AT3G30841
Bra002330,AT5G20810
Bra022114,AT5G47210
Bra032774,AT1G14570
Bra002355,AT5G21100
Bra039877,AT2G14720
Bra005161,AT2G37770
Bra015232,AT2G15730
Bra028108,AT1G61730
Bra038289,AT3G45330
Bra039754,AT1G66190
Bra016834,AT1G11440
Bra014808,AT3G54560
Bra016416,AT1G21570
Bra016687,AT1G14670
Bra031397,AT1G61790
Bra003025,AT5G53900
Bra016454,AT1G20770
Bra018969,AT1G52400
Bra009434,AT5G04720
Bra031292,AT3G21610
Bra002251,AT5G19640
Bra003528,AT1G79760
Bra011627,AT4G35600
Bra008011,AT1G72140
Bra012682,AT4G17050
Bra015036,AT3G24350
Bra021721,AT2G31650
Bra006657,AT5G60480
Bra006129,AT5G11920
Bra040540,AT3G05545
Bra007536,AT3G60460
Bra002536,AT5G59740
Bra024058,AT4G30630
Bra015314,AT1G04410
Bra038746,AT3G12710
Bra014213,AT1G49650
Bra002044,AT3G11500
Bra035556,AT5G55130
Bra023728,AT3G23390
Bra029744,AT3G09180
Bra023589,AT5G16920
Bra019112,AT4G26330
Bra023793,AT3G14950
Bra028504,AT5G41770
Bra008817,AT5G13580
Bra014824,AT3G54290
Bra023394,AT5G13170
Bra004486,AT2G46980
Bra019902,AT1G10790
Bra004489,AT2G46970
Bra005675,AT5G01620
Bra026245,AT4G17340
Bra004356,AT1G69020
Bra021501,AT3G13690
Bra019037,AT4G27650
Bra026436,AT5G16700
Bra018035,AT3G48760
Bra022437,AT3G19595
Bra033148,AT4G11320
Bra000613,AT5G50200
Bra003805,AT2G41710
Bra023033,AT2G35840
Bra011491,AT3G44713
Bra000183,AT1G43080
Bra004634,AT2G41660
Bra040172,AT4G17650
Bra028962,AT5G55730
Bra027596,AT4G01550
Bra030425,AT1G51690
Bra007127,AT3G55020
Bra022080,AT5G47590
Bra000221,AT2G41225
Bra033935,AT1G68440
Bra002311,AT5G20330
Bra008234,AT1G76010
Bra026727,AT1G16240
Bra010188,AT5G22790
Bra021686,AT2G30990
Bra022263,AT5G25470
Bra037399,AT4G00950
Bra029974,AT3G49800
Bra034479,AT2G31820
Bra006836,AT5G57035
Bra014097,AT1G47900
Bra028964,AT5G55700
Bra015169,AT2G05830
Bra023235,AT1G32060
Bra020377,AT5G58300
Bra012666,AT3G58250
Bra020534,AT5G26717
Bra025751,AT1G19600
Bra005559,AT2G32750
Bra009875,AT5G26010
Bra008323,AT1G18260
Bra011726,AT2G23520
Bra026389,AT4G26965
Bra029380,AT5G23650
Bra030617,AT1G05630
Bra023437,AT5G13820
Bra004837,AT2G44460
Bra028541,AT3G52910
Bra028869,AT5G02560
Bra030262,AT2G22125
Bra030429,AT1G51680
Bra012087,AT5G66631
Bra030531,AT1G03360
Bra024199,AT3G08910
Bra038628,AT5G63400
Bra009244,AT5G61410
Bra000963,AT3G61300
Bra035878,AT5G62880
Bra030782,AT1G09520
Bra039559,AT4G15240
Bra011637,AT4G35785
Bra012418,AT1G24180
Bra023025,AT2G35690
Bra003535,AT1G79840
Bra037879,AT5G55320
Bra031770,AT5G03495
Bra014798,AT3G54700
Bra022204,AT3G17240
Bra037410,AT4G00800
Bra017101,AT2G26900
Bra026267,AT4G28310
Bra015761,AT1G76340
Bra000353,AT2G44440
Bra001714,AT3G18620
Bra040472,AT5G66200
Bra001884,AT3G22780
Bra005714,AT5G02270
Bra034053,AT3G09085
Bra033287,AT1G01080
Bra027728,AT1G64550
Bra037968,AT1G54160
Bra029228,AT4G18880
Bra034655,AT4G34790
Bra002489,AT3G45320
Bra013494,AT4G21050
Bra036186,AT3G61110
Bra029570,AT4G02890
Bra026565,AT2G03240
Bra029457,AT4G12540
Bra036788,AT3G51600
Bra040270,AT3G04660
Bra040386,AT1G36980
Bra015843,AT1G75440
Bra003235,AT3G56250
Bra010907,AT1G28060
Bra028612,AT5G09880
Bra025867,AT2G24650
Bra027256,AT3G15358
Bra005127,AT2G38250
Bra002065,AT1G36970
Bra013473,AT4G20800
Bra033637,AT5G42480
Bra016239,AT1G33610
Bra021696,AT2G31085
Bra011705,AT4G36770
Bra016634,AT1G79000
Bra027425,AT3G13520
Bra029027,AT5G54380
Bra022486,AT1G65260
Bra020829,AT4G22920
Bra035898,AT5G62280
Bra033265,AT1G01430
Bra009263,AT5G07440
Bra008835,AT5G13330
Bra031799,AT1G12020
Bra016022,AT1G73030
Bra006000,AT5G08540
Bra035075,AT1G78910
Bra028708,AT2G17360
Bra027045,AT5G49980
Bra027325,AT1G29970
Bra037860,AT4G08500
Bra006434,AT5G18080
Bra005979,AT5G08260
Bra038282,AT3G45630
Bra013894,AT4G25440
Bra037984,AT1G55205
Bra013813,AT4G24550
Bra040759,AT2G29120
Bra023403,AT5G13320
Bra019433,AT1G63770
Bra000954,AT4G01320
Bra000121,AT2G39200
Bra020342,AT5G58970
Bra029375,AT5G23540
Bra028035,AT2G02660
Bra028248,AT5G52520
Bra029081,AT5G02050
Bra010221,AT4G31770
Bra010525,AT4G35710
Bra016666,AT1G15280
Bra020200,AT5G22620
Bra001780,AT3G20240
Bra001423,AT3G11830
Bra017844,AT4G37670
Bra008137,AT1G74190
Bra016691,AT1G43600
Bra000261,AT4G27290
Bra037381,AT4G01140
Bra014833,AT4G08670
Bra039242,AT5G51280
Bra036766,AT1G36050
Bra032782,AT4G14305
Bra013420,AT4G19690
Bra013220,AT5G47300
Bra025853,AT1G20890
Bra015504,AT1G06490
Bra004432,AT2G47750
Bra017953,AT1G21830
Bra022826,AT2G31100
Bra006689,AT1G07770
Bra022159,AT3G16400
Bra011714,AT4G35910
Bra036197,AT3G30460
Bra011600,AT4G35270
Bra007751,AT2G26490
Bra013543,AT1G11270
Bra026139,AT1G15370
Bra007700,AT3G62770
Bra020946,AT4G19900
Bra036556,AT5G25840
Bra038583,AT1G61730
Bra040514,AT3G01410
Bra007621,AT2G46310
Bra018407,AT2G29210
Bra039270,AT2G46620
Bra006353,AT5G16420
Bra006302,AT5G15480
Bra016382,AT1G22370
Bra003456,AT3G61570
Bra007766,AT2G26250
Bra028563,AT5G10840
Bra018346,AT1G07160
Bra036150,AT4G25710
Bra010855,AT1G28815
Bra034788,AT1G45190
Bra004029,AT1G68580
Bra003876,AT1G72530
Bra033054,AT3G28715
Bra029996,AT5G12270
Bra012761,AT4G15840
Bra022608,AT5G52780
Bra023099,AT2G37130
Bra032171,AT2G23200
Bra005601,AT2G32520
Bra002316,AT5G20630
Bra014171,AT1G49180
Bra020407,AT5G57870
Bra004057,AT3G45140
Bra010759,AT4G14310
Bra029481,AT4G04020
Bra000577,AT3G43590
Bra007702,AT3G62800
Bra026719,AT3G26744
Bra029431,AT4G12010
Bra005532,AT2G33010
Bra012194,AT1G19900
Bra028097,AT2G18590
Bra014956,AT3G23490
Bra023005,AT2G35240
Bra006216,AT5G13810
Bra004044,AT1G68250
Bra033742,AT1G10095
Bra001941,AT3G24310
Bra001427,AT3G11930
Bra021865,AT2G33620
Bra033375,AT1G03120
Bra030678,AT1G07340
Bra027795,AT1G63660
Bra039976,AT2G29350
Bra025950,AT1G17770
Bra028267,AT1G12300
Bra041003,AT5G62790
Bra016598,AT1G17520
Bra032872,AT5G44050
Bra033464,AT3G51960
Bra013239,AT3G24830
Bra014037,AT1G45145
Bra025584,AT5G40370
Bra010347,AT4G29010
Bra003198,AT3G54890
Bra019850,AT1G11480
Bra000446,AT2G47310
Bra020194,AT5G22460
Bra004715,AT2G42840
Bra004572,AT2G40470
Bra039157,AT3G02140
Bra032461,AT1G05577
Bra009016,AT5G10630
Bra014468,AT3G60820
Bra020852,AT1G53360
Bra027678,AT1G64090
Bra036475,AT2G20490
Bra019842,AT1G11630
Bra021816,AT2G32890
Bra034142,AT3G45060
Bra010284,AT4G30420
Bra033325,AT1G02410
Bra002837,AT5G56190
Bra001854,AT2G42010
Bra001779,AT3G20190
Bra008706,AT5G15300
Bra012790,AT4G15415
Bra009383,AT5G09420
Bra006879,AT3G51840
Bra034558,AT4G33330
Bra001946,AT3G24360
Bra028670,AT5G08160
Bra030197,AT2G22860
Bra004009,AT1G69050
Bra012271,AT1G21140
Bra011903,AT1G55230
Bra030729,AT1G08480
Bra003775,AT1G75020
Bra027810,AT2G19940
Bra001525,AT3G13870
Bra033509,AT5G24960
Bra014279,AT1G51160
Bra037674,AT2G43940
Bra032406,AT3G32904
Bra033689,AT5G43630
Bra005906,AT5G06700
Bra002592,AT5G59190
Bra020259,AT5G60270
Bra017791,AT1G51520
Bra019222,AT4G24530
Bra011309,AT4G20095
Bra036339,AT1G45201
Bra013617,AT4G12590
Bra003501,AT3G62600
Bra010125,AT5G62820
Bra035165,AT1G80630
Bra007096,AT3G54770
Bra008566,AT5G17270
Bra040280,AT3G06610
Bra000348,AT2G44260
Bra015382,AT3G28890
Bra038965,AT4G14040
Bra007509,AT3G60130
Bra012634,AT4G17895
Bra019526,AT2G31400
Bra008868,AT2G14540
Bra028511,AT5G41870
Bra017068,AT2G39510
Bra004115,AT1G65445
Bra011951,AT2G28410
Bra039868,AT1G30800
Bra001889,AT3G22850
Bra003973,AT1G69910
Bra015881,AT1G74940
Bra019621,AT5G61865
Bra026281,AT4G28110
Bra035660,AT2G28920
Bra014762,AT3G55290
Bra034258,AT2G25560
Bra015421,AT3G22410
Bra031834,AT5G67450
Bra015275,AT1G03880
Bra024607,AT1G23530
Bra018214,AT3G46290
Bra021833,AT3G03730
Bra006139,AT5G12050
Bra017653,AT4G34320
Bra007334,AT3G57530
Bra013192,AT2G04845
Bra016945,AT2G41250
Bra005291,AT2G36220
Bra007376,AT3G58040
Bra006686,AT5G59890
Bra022490,AT1G65160
Bra014999,AT1G71140
Bra027886,AT1G58100
Bra034878,AT4G13370
Bra002622,AT5G58730
Bra011916,AT1G55450
Bra003615,AT1G79270
Bra001141,AT3G05230
Bra021921,AT2G34555
Bra027843,AT1G58410
Bra000374,AT2G45150
Bra001568,AT3G14840
Bra007714,AT3G62930
Bra020330,AT5G59050
Bra034620,AT4G34350
Bra022944,AT2G33570
Bra039150,AT3G02080
Bra028468,AT5G40640
Bra033428,AT3G52470
Bra004663,AT2G41960
Bra028980,AT5G55450
Bra012039,AT2G26940
Bra012892,AT3G50740
Bra021542,AT3G14220
Bra025989,AT1G17220
Bra000592,AT5G49760
Bra008616,AT5G16510
Bra034087,AT3G09820
Bra020269,AT5G60020
Bra016580,AT1G17860
Bra022392,AT3G19180
Bra021972,AT2G37420
Bra041054,AT5G55520
Bra011280,AT1G13080
Bra032511,AT1G04440
Bra000949,AT4G01210
Bra003922,AT1G71490
Bra025223,AT3G26700
Bra015298,AT1G04250
Bra015621,AT1G47290
Bra035743,AT3G20800
Bra004331,AT1G68690
Bra004189,AT1G66810
Bra016821,AT4G38220
Bra031699,AT1G10070
Bra032983,AT3G27150
Bra009276,AT2G21790
Bra006072,AT5G10700
Bra029815,AT3G10060
Bra026773,AT1G15340
Bra020449,AT5G57340
Bra020472,AT5G24810
Bra002224,AT5G19290
Bra008878,AT5G12840
Bra040567,AT1G53800
Bra013086,AT4G03400
Bra039902,AT5G54330
Bra028051,AT1G34340
Bra031501,AT2G29880
Bra032035,AT2G25180
Bra005060,AT2G39140
Bra018976,AT1G52600
Bra027568,AT5G44720
Bra026188,AT1G14780
Bra025947,AT1G17810
Bra034069,AT3G09410
Bra001172,AT3G05910
Bra001285,AT3G08505
Bra026342,AT4G27510
Bra034830,AT3G11560
Bra009373,AT5G09260
Bra015491,AT1G06290
Bra003034,AT5G53800
Bra022222,AT3G17580
Bra028046,AT1G34260
Bra001959,AT2G16070
Bra008428,AT1G79670
Bra020091,AT5G20200
Bra015542,AT2G30310
Bra033236,AT1G01750
Bra022324,AT3G18480
Bra019603,AT3G49600
Bra038881,AT3G51070
Bra028789,AT5G04430
Bra021181,AT3G16490
Bra012092,AT5G26310
Bra020493,AT5G25250
Bra000465,AT5G07900
Bra033759,AT5G44670
Bra037687,AT2G43720
Bra003383,AT3G59650
Bra038032,AT1G55960
Bra014140,AT1G48480
Bra032989,AT5G61210
Bra035659,AT2G28930
Bra003541,AT1G79970
Bra012252,AT1G20850
Bra006207,AT3G55620
Bra017165,AT2G37660
Bra040607,AT3G02870
Bra027945,AT5G28290
Bra031080,AT1G19400
Bra013207,AT1G62120
Bra038107,AT3G15210
Bra018446,AT1G10320
Bra038363,AT1G68620
Bra029931,AT3G49010
Bra018923,AT1G35660
Bra016217,AT1G23530
Bra026353,AT4G27410
Bra026966,AT1G12550
Bra040804,AT1G21250
Bra038238,AT3G19895
Bra003690,AT1G77120
Bra028313,AT5G52520
Bra040600,AT3G02790
Bra002408,AT5G22380
Bra032550,AT1G03475
Bra011936,AT2G28630
Bra024686,AT1G26770
Bra009093,AT5G05190
Bra025561,AT5G40610
Bra040627,AT1G66850
Bra022538,AT5G51140
Bra006181,AT5G13110
Bra023443,AT5G13990
Bra020339,AT5G59020
Bra002851,AT5G56080
Bra015009,AT3G24110
Bra012493,AT1G24764
Bra000854,AT4G02920
Bra038806,AT4G20325
Bra024195,AT1G05080
Bra024735,AT1G25560
Bra015866,AT1G75100
Bra004654,AT2G41840
Bra022873,AT2G31970
Bra004750,AT2G43160
Bra000494,AT2G28390
Bra028794,AT5G04200
Bra007070,AT3G54400
Bra040826,AT3G22740
Bra040317,AT2G45330
Bra005289,AT2G36240
Bra035611,AT5G56250
Bra014923,AT3G23210
Bra021743,AT2G31790
Bra039141,AT3G01150
Bra033903,AT3G24140
Bra002432,AT5G22830
Bra020809,AT4G35250
Bra040160,AT4G17510
Bra023500,AT5G15010
Bra026673,AT1G17340
Bra004180,AT4G21380
Bra014013,AT1G43040
Bra005520,AT3G22050
Bra012458,AT1G26450
Bra004255,AT1G67770
Bra005921,AT5G07010
Bra012646,AT4G17720
Bra007994,AT1G71920
Bra039625,AT2G18240
Bra014433,AT3G61470
Bra034310,AT2G26490
Bra032814,AT1G24260
Bra012043,AT2G26790
Bra003886,AT1G72210
Bra034628,AT4G34460
Bra000339,AT2G44060
Bra028796,AT5G04130
Bra028158,AT3G28330
Bra023562,AT5G16370
Bra036703,AT2G20610
Bra033942,AT1G68370
Bra011965,AT2G28250
Bra020681,AT5G48760
Bra031908,AT5G64690
Bra022831,AT2G31180
Bra002568,AT5G59420
Bra040239,AT3G05980
Bra036975,AT4G33630
Bra035750,AT3G20740
Bra007212,AT3G56060
Bra009701,AT5G23680
Bra031911,AT1G14800
Bra005948,AT5G07620
Bra030745,AT1G54690
Bra029240,AT5G62880
Bra004391,AT1G69523
Bra033407,AT1G03920
Bra004104,AT5G54820
Bra024064,AT2G36530
Bra002662,AT5G58290
Bra039810,AT2G37470
Bra031185,AT2G21385
Bra031615,AT1G08160
Bra039733,AT1G65620
Bra023492,AT5G14910
Bra013370,AT4G19020
Bra021371,AT3G03120
Bra025621,AT5G40030
Bra009364,AT5G08720
Bra030587,AT1G04730
Bra026057,AT1G07950
Bra013903,AT4G25610
Bra031662,AT1G09340
Bra007883,AT1G69800
Bra010916,AT1G27850
Bra032424,AT1G06400
Bra007136,AT1G14060
Bra009620,AT5G02020
Bra016890,AT2G42210
Bra026494,AT5G23530
Bra018684,AT1G07720
Bra007005,AT2G15770
Bra024478,AT2G18160
Bra002246,AT5G19560
Bra012162,AT5G67390
Bra013786,AT4G24280
Bra034266,AT3G61720
Bra007325,AT5G52500
Bra028359,AT3G24120
Bra004303,AT1G68390
Bra030669,AT1G07050
Bra028842,AT5G03300
Bra030206,AT1G25460
Bra040393,AT3G04620
Bra007906,AT1G70290
Bra023330,AT5G11560
Bra004443,AT2G47600
Bra005880,AT5G06150
Bra025439,AT5G37770
Bra026608,AT2G02240
Bra014046,AT1G45230
Bra030974,AT1G52690
Bra035443,AT5G55630
Bra000897,AT4G02060
Bra007420,AT3G58790
Bra032325,AT1G29590
Bra016497,AT1G19700
Bra018250,AT1G06070
Bra036288,AT4G02190
Bra004997,AT2G39970
Bra035322,AT5G44290
Bra000780,AT2G47550
Bra009866,AT5G25880
Bra027779,AT1G63880
Bra010297,AT4G30200
Bra025777,AT1G19870
Bra021471,AT3G44290
Bra035001,AT3G44220
Bra034202,AT4G03330
Bra034158,AT3G11000
Bra008462,AT2G26000
Bra008747,AT5G14660
Bra028056,AT3G55000
Bra010041,AT5G61900
Bra011756,AT4G37330
Bra033958,AT1G56130
Bra028617,AT5G09760
Bra001742,AT1G49720
Bra019688,AT1G14040
Bra016983,AT2G40570
Bra015984,AT1G73560
Bra030228,AT2G22540
Bra026524,AT2G04045
Bra030895,AT1G54217
Bra001208,AT3G66652
Bra019659,AT1G14345
Bra035220,AT4G11410
Bra018733,AT1G18760
Bra028822,AT5G03720
Bra032630,AT1G01250
Bra016225,AT1G70300
Bra017311,AT2G35600
Bra022523,AT5G50600
Bra005730,AT5G02550
Bra016739,AT1G13150
Bra035488,AT1G32510
Bra006149,AT5G12235
Bra021588,AT3G15050
Bra037774,AT1G66900
Bra017563,AT5G46330
Bra005187,AT3G53710
Bra016043,AT1G72660
Bra005015,AT4G03170
Bra000012,AT2G37650
Bra008976,AT5G11260
Bra012962,AT5G61410
Bra026642,AT2G01670
Bra028246,AT5G39450
Bra016673,AT1G15120
Bra014815,AT3G54460
Bra017064,AT2G39560
Bra037055,AT4G13530
Bra003582,AT1G80730
Bra009522,AT5G03640
Bra010896,AT1G50870
Bra019663,AT1G14310
Bra004590,AT2G40840
Bra020571,AT5G27880
Bra040209,AT3G04160
Bra011397,AT4G32930
Bra027344,AT3G14370
Bra010974,AT1G24620
Bra026798,AT1G14850
Bra032321,AT1G29510
Bra035712,AT5G50820
Bra037295,AT2G16630
Bra015203,AT4G12040
Bra040832,AT3G22620
Bra005247,AT2G36730
Bra035920,AT5G61550
Bra011673,AT4G36240
Bra024047,AT4G30710
Bra028663,AT5G08320
Bra039632,AT5G56450
Bra028416,AT5G38600
Bra017018,AT2G40290
Bra008044,AT1G72720
Bra037729,AT2G43230
Bra038436,AT1G31750
Bra038271,AT3G45880
Bra033336,AT1G02630
Bra014345,AT1G15190
Bra006011,AT5G02910
Bra003434,AT3G61050
Bra006692,AT5G59820
Bra025332,AT3G28420
Bra037964,AT1G54100
Bra016279,AT1G26600
Bra002813,AT5G56480
Bra027092,AT4G21620
Bra002401,AT5G22260
Bra003604,AT1G79560
Bra001275,AT3G07890
Bra027581,AT4G00970
Bra003187,AT3G54500
Bra011782,AT4G37750
Bra023369,AT5G12260
Bra013636,AT4G22730
Bra020216,AT5G22810
Bra007923,AT1G70550
Bra019174,AT4G25320
Bra027622,AT1G63120
Bra001079,AT3G03490
Bra033131,AT5G58784
Bra004971,AT5G58530
Bra021005,AT4G18530
Bra027364,AT2G31470
Bra001676,AT3G17700
Bra028067,AT1G34790
Bra002708,AT5G57670
Bra031271,AT3G21295
Bra009656,AT2G17240
Bra013803,AT4G24450
Bra032546,AT1G03687
Bra038441,AT4G14145
Bra036605,AT5G27020
Bra030202,AT2G22795
Bra025798,AT1G20160
Bra031935,AT5G64080
Bra016376,AT1G22520
Bra007579,AT3G61172
Bra027751,AT1G64210
Bra027276,AT3G15140
Bra007864,AT1G69530
Bra006157,AT5G12370
Bra025635,AT1G77570
Bra028971,AT4G26640
Bra023428,AT5G13670
Bra002716,AT5G57580
Bra027117,AT1G74090
Bra017634,AT4G23580
Bra032560,AT1G03055
Bra033580,AT4G38850
Bra030997,AT1G17610
Bra019587,AT3G49240
Bra013281,AT1G11130
Bra010618,AT4G37880
Bra015824,AT1G75710
Bra015637,AT1G78050
Bra002122,AT5G18030
Bra040201,AT3G04340
Bra001496,AT3G13235
Bra009397,AT5G09660
Bra023947,AT1G05080
Bra009758,AT5G24400
Bra008227,AT1G75840
Bra010880,AT1G28370
Bra025303,AT3G27820
Bra003884,AT1G72350
Bra000947,AT4G01150
Bra034660,AT4G34840
Bra026959,AT1G12680
Bra018548,AT4G02480
Bra016927,AT2G41550
Bra008936,AT5G11800
Bra011534,AT4G34440
Bra023151,AT1G30900
Bra034488,AT1G61730
Bra030960,AT5G55880
Bra029600,AT3G06700
Bra036169,AT5G48470
Bra013148,AT2G13360
Bra029691,AT3G07990
Bra020503,AT5G25500
Bra011872,AT4G39150
Bra028234,AT5G39320
Bra003932,AT3G63500
Bra005543,AT2G32930
Bra017915,AT1G21450
Bra011961,AT2G28310
Bra013417,AT4G19670
Bra009801,AT5G24880
Bra026478,AT5G23890
Bra037733,AT5G18460
Bra004891,AT2G45110
Bra009321,AT5G08120
Bra016292,AT1G26840
Bra015098,AT3G25100
Bra037235,AT2G18160
Bra037713,AT2G43480
Bra038123,AT1G53400
Bra026994,AT1G12070
Bra008057,AT1G72880
Bra032928,AT2G02580
Bra025050,AT5G45830
Bra002212,AT5G19110
Bra009204,AT5G06540
Bra032848,AT5G05760
Bra020805,AT4G35210
Bra023617,AT5G17430
Bra040579,AT4G16442
Bra018384,AT2G29500
Bra022293,AT3G18210
Bra039894,AT2G17950
Bra003178,AT3G54320
Bra001024,AT3G01050
Bra015399,AT1G05205
Bra015955,AT1G73890
Bra020451,AT5G57320
Bra002220,AT5G19190
Bra014518,AT1G55360
Bra015676,AT1G77320
Bra023447,AT5G14050
Bra005747,AT5G02890
Bra025266,AT3G27325
Bra019547,AT3G48480
Bra026950,AT1G13200
Bra032622,AT1G01140
Bra017376,AT2G03710
Bra016880,AT2G42360
Bra037307,AT5G07670
Bra016801,AT1G11950
Bra001841,AT3G21700
Bra004365,AT1G69200
Bra006629,AT5G22650
Bra030754,AT1G09060
Bra024596,AT1G23390
Bra026693,AT1G17020
Bra004198,AT1G66930
Bra019422,AT3G44716
Bra029894,AT2G47860
Bra032740,AT4G13820
Bra006633,AT5G22740
Bra029676,AT1G14800
Bra006231,AT3G24580
Bra000066,AT2G38490
Bra002749,AT5G57210
Bra040120,AT3G04790
Bra030786,AT1G09580
Bra001555,AT3G32030
Bra010943,AT1G27400
Bra006366,AT5G48380
Bra013158,AT2G11520
Bra028007,AT1G33680
Bra039914,AT5G32450
Bra021323,AT1G54990
Bra012468,AT5G56040
Bra034108,AT5G47590
Bra025969,AT1G17490
Bra007026,AT3G53760
Bra013482,AT4G20910
Bra014978,AT3G23760
Bra013519,AT4G21330
Bra018981,AT1G52680
Bra021575,AT3G14740
Bra023130,AT1G30755
Bra036516,AT5G24460
Bra001329,AT3G20950
Bra001048,AT3G02500
Bra038050,AT5G27990
Bra025905,AT1G18440
Bra007105,AT3G54850
Bra011519,AT4G34290
Bra031054,AT1G18880
Bra017301,AT2G35710
Bra026362,AT4G27300
Bra027629,AT1G63245
Bra005304,AT2G36020
Bra022798,AT2G30410
Bra011855,AT4G39590
Bra029585,AT3G06530
Bra003349,AT3G58660
Bra002648,AT5G37060
Bra038378,AT1G65980
Bra012340,AT1G22710
Bra015812,AT1G75820
Bra016113,AT1G71820
Bra015371,AT1G04970
Bra018764,AT1G48920
Bra000301,AT2G43340
Bra035214,AT4G23600
Bra029514,AT4G04745
Bra035858,AT5G63110
Bra025825,AT1G20540
Bra008593,AT5G16820
Bra004293,AT1G68260
Bra012907,AT3G50120
Bra010533,AT4G35460
Bra007890,AT1G69930
Bra028445,AT5G39950
Bra016897,AT2G42040
Bra018022,AT3G48970
Bra024418,AT5G65760
Bra038451,AT4G16380
Bra004543,AT2G46370
Bra024567,AT1G70770
Bra010273,AT4G30790
Bra012842,AT3G51680
Bra037493,AT5G39740
Bra033033,AT3G27970
Bra024626,AT1G23890
Bra010984,AT1G25275
Bra004124,AT1G65700
Bra025975,AT1G17440
Bra024981,AT5G46900
Bra039222,AT2G23990
Bra012937,AT5G61610
Bra018693,AT1G07650
Bra001373,AT3G10660
Bra024761,AT1G25320
Bra005928,AT5G07210
Bra005877,AT5G06110
Bra011646,AT4G35880
Bra011393,AT4G32890
Bra001262,AT3G07630
Bra021305,AT1G61950
Bra029534,AT3G05250
Bra024648,AT2G34280
Bra026413,AT4G26650
Bra019237,AT4G24260
Bra023671,AT5G44510
Bra003174,AT3G54170
Bra020542,AT1G56070
Bra007526,AT3G61090
Bra009182,AT5G06300
Bra003045,AT5G53580
Bra020665,AT5G49050
Bra022777,AT4G38940
Bra018244,AT2G31400
Bra014415,AT3G61970
Bra028004,AT1G33480
Bra035997,AT5G15350
Bra000314,AT2G43610
Bra010654,AT4G39820
Bra001599,AT3G15570
Bra008918,AT5G12050
Bra040443,AT3G63290
Bra027224,AT3G15640
Bra018303,AT3G04670
Bra036351,AT3G26030
